ticker,date,close
MRVL,2008-05-15,12.7935
MSFT,2008-05-15,23.9257
MSTR,2008-05-15,78.24
MU,2008-05-15,8.77058
NDAQ,2008-05-15,10.5553
NFLX,2008-05-15,4.2757
NTES,2008-05-15,4.18566
NVDA,2008-05-15,5.45305
ORLY,2008-05-15,28.78
PAYX,2008-05-15,25.5238
PCAR,2008-05-15,21.895
PEP,2008-05-15,47.99
QCOM,2008-05-15,32.796
REGN,2008-05-15,20.59
ROP,2008-05-15,58.8364
ROST,2008-05-15,8.19679
SBUX,2008-05-15,6.56842
SNPS,2008-05-15,24.94
SNY,2008-05-15,25.4904
STX,2008-05-15,12.2499
TCOM,2008-05-15,14.37
TMUS,2008-05-15,28.318
TRI,2008-05-15,25.9347
TTWO,2008-05-15,27.33
TXN,2008-05-15,23.1419
VRTX,2008-05-15,27.86
WBD,2008-05-15,13.54
WDC,2008-05-15,27.295
WMT,2008-05-15,14.472
XEL,2008-05-15,14.4252
AAPL,2008-05-16,5.71197
ADBE,2008-05-16,42.26
ADI,2008-05-16,26.5695
ADP,2008-05-16,29.0657
ADSK,2008-05-16,40.74
AEP,2008-05-16,27.9373
ALNY,2008-05-16,29.15
AMAT,2008-05-16,15.8528
AMD,2008-05-16,7.26
AMGN,2008-05-16,31.5032
AMZN,2008-05-16,3.823
ASML,2008-05-16,21.7797
AXON,2008-05-16,7.52
AZN,2008-05-16,13.6397
BIDU,2008-05-16,36.46
BKNG,2008-05-16,135.49
BKR,2008-05-16,85.35
CCEP,2008-05-16,11.6532
CDNS,2008-05-16,11.19
CMCSA,2008-05-16,8.79984
CME,2008-05-16,60.0374
COST,2008-05-16,55.2168
CSCO,2008-05-16,18.8291
CSX,2008-05-16,5.85971
CTAS,2008-05-16,26.0771
EA,2008-05-16,49.6
EQIX,2008-05-16,70.4644
EXC,2008-05-16,38.555
FAST,2008-05-16,9.46093
GILD,2008-05-16,20.4945
GOOGL,2008-05-16,14.502
HON,2008-05-16,47.8191
IDXX,2008-05-16,26.285
INTC,2008-05-16,17.4517
INTU,2008-05-16,25.0102
ISRG,2008-05-16,33.307
KLAC,2008-05-16,27.5581
LIN,2008-05-16,95.04
LRCX,2008-05-16,36.7604
MAR,2008-05-16,31.6322
MDLZ,2008-05-16,17.484
MELI,2008-05-16,53.003
MNST,2008-05-16,2.45667
MPWR,2008-05-16,21.9897
MRVL,2008-05-16,13.0659
MSFT,2008-05-16,23.5652
MSTR,2008-05-16,78.31
MU,2008-05-16,8.77058
NDAQ,2008-05-16,10.4187
NFLX,2008-05-16,4.5229
NTES,2008-05-16,4.24773
NVDA,2008-05-16,5.59799
ORLY,2008-05-16,27.7
PAYX,2008-05-16,25.3159
PCAR,2008-05-16,21.4925
PEP,2008-05-16,47.8508
QCOM,2008-05-16,34.179
REGN,2008-05-16,20.23
ROP,2008-05-16,59.3856
ROST,2008-05-16,7.88122
SBUX,2008-05-16,6.96798
SNPS,2008-05-16,24.98
SNY,2008-05-16,24.4392
STX,2008-05-16,12.5818
TCOM,2008-05-16,14.345
TMUS,2008-05-16,29.163
TRI,2008-05-16,26.4474
TTWO,2008-05-16,27.1
TXN,2008-05-16,23.4601
VRTX,2008-05-16,27.66
WBD,2008-05-16,13.29
WDC,2008-05-16,28.426
WMT,2008-05-16,14.4531
XEL,2008-05-16,14.4786
AAPL,2008-05-19,5.58895
ADBE,2008-05-19,42.6
ADI,2008-05-19,26.7459
ADP,2008-05-19,28.9394
ADSK,2008-05-19,40.27
AEP,2008-05-19,27.8842
ALNY,2008-05-19,29.4
AMAT,2008-05-19,15.7942
AMD,2008-05-19,7.1
AMGN,2008-05-19,31.7398
AMZN,2008-05-19,4.1145
ASML,2008-05-19,21.4284
AXON,2008-05-19,7.48
AZN,2008-05-19,13.9546
BIDU,2008-05-19,37.1
BKNG,2008-05-19,129.57
BKR,2008-05-19,85.64
CCEP,2008-05-19,11.6734
CDNS,2008-05-19,11.12
CMCSA,2008-05-19,8.796
CME,2008-05-19,60.7964
COST,2008-05-19,54.3399
CSCO,2008-05-19,18.7289
CSX,2008-05-19,5.98502
CTAS,2008-05-19,25.7844
EA,2008-05-19,48.43
EQIX,2008-05-19,70.4091
EXC,2008-05-19,39.0601
FAST,2008-05-19,9.07233
GILD,2008-05-19,20.5439
GOOGL,2008-05-19,14.438
HON,2008-05-19,48.1639
IDXX,2008-05-19,26.045
INTC,2008-05-19,17.3667
INTU,2008-05-19,24.6674
ISRG,2008-05-19,33.167
KLAC,2008-05-19,27.7422
LIN,2008-05-19,94.42
LRCX,2008-05-19,36.0304
MAR,2008-05-19,31.5974
MDLZ,2008-05-19,17.6441
MELI,2008-05-19,51.736
MNST,2008-05-19,2.39167
MPWR,2008-05-19,21.5624
MRVL,2008-05-19,12.7935
MSFT,2008-05-19,23.1493
MSTR,2008-05-19,77.47
MU,2008-05-19,8.69121
NDAQ,2008-05-19,10.0775
NFLX,2008-05-19,4.4257
NTES,2008-05-19,3.98367
NVDA,2008-05-19,5.48122
ORLY,2008-05-19,27.59
PAYX,2008-05-19,25.1297
PCAR,2008-05-19,21.6726
PEP,2008-05-19,47.9616
QCOM,2008-05-19,34.5083
REGN,2008-05-19,20.41
ROP,2008-05-19,58.0878
ROST,2008-05-19,7.81467
SBUX,2008-05-19,6.97623
SNPS,2008-05-19,25.08
SNY,2008-05-19,24.5069
STX,2008-05-19,11.9679
TCOM,2008-05-19,14.3
TMUS,2008-05-19,29.297
TRI,2008-05-19,26.6567
TTWO,2008-05-19,26.91
TXN,2008-05-19,24.0072
VRTX,2008-05-19,27.48
WBD,2008-05-19,13.19
WDC,2008-05-19,28.297
WMT,2008-05-19,14.2899
XEL,2008-05-19,14.5042
AAPL,2008-05-20,5.65964
ADBE,2008-05-20,41.66
ADI,2008-05-20,26.0349
ADP,2008-05-20,28.8042
ADSK,2008-05-20,39.61
AEP,2008-05-20,28.2272
ALNY,2008-05-20,29.51
AMAT,2008-05-20,15.4578
AMD,2008-05-20,7.12
AMGN,2008-05-20,31.819
AMZN,2008-05-20,4.036
ASML,2008-05-20,21.5219
AXON,2008-05-20,7.44
AZN,2008-05-20,13.9546
BIDU,2008-05-20,37.21
BKNG,2008-05-20,132.27
BKR,2008-05-20,87.03
CCEP,2008-05-20,11.597
CDNS,2008-05-20,11.14
CMCSA,2008-05-20,8.72847
CME,2008-05-20,60.8535
COST,2008-05-20,53.7979
CSCO,2008-05-20,18.3558
CSX,2008-05-20,6.05457
CTAS,2008-05-20,25.6365
EA,2008-05-20,49.05
EQIX,2008-05-20,70.9761
EXC,2008-05-20,40.0763
FAST,2008-05-20,9.0364
GILD,2008-05-20,20.7957
GOOGL,2008-05-20,14.465
HON,2008-05-20,47.5196
IDXX,2008-05-20,25.92
INTC,2008-05-20,16.8129
INTU,2008-05-20,24.498
ISRG,2008-05-20,33.149
KLAC,2008-05-20,26.7286
LIN,2008-05-20,95.74
LRCX,2008-05-20,35.0829
MAR,2008-05-20,31.1471
MDLZ,2008-05-20,17.5078
MELI,2008-05-20,51.9
MNST,2008-05-20,2.37167
MPWR,2008-05-20,21.2815
MRVL,2008-05-20,12.4126
MSFT,2008-05-20,22.5973
MSTR,2008-05-20,79.02
MU,2008-05-20,8.14543
NDAQ,2008-05-20,9.76889
NFLX,2008-05-20,4.5186
NTES,2008-05-20,4.1078
NVDA,2008-05-20,5.33959
ORLY,2008-05-20,27.0
PAYX,2008-05-20,25.0698
PCAR,2008-05-20,21.7863
PEP,2008-05-20,47.5606
QCOM,2008-05-20,33.5657
REGN,2008-05-20,21.47
ROP,2008-05-20,57.8037
ROST,2008-05-20,7.74972
SBUX,2008-05-20,6.88257
SNPS,2008-05-20,24.71
SNY,2008-05-20,24.6703
STX,2008-05-20,11.7867
TCOM,2008-05-20,14.25
TMUS,2008-05-20,28.948
TRI,2008-05-20,26.1086
TTWO,2008-05-20,27.12
TXN,2008-05-20,23.7421
VRTX,2008-05-20,27.48
WBD,2008-05-20,13.03
WDC,2008-05-20,27.963
WMT,2008-05-20,14.1759
XEL,2008-05-20,14.4716
AAPL,2008-05-21,5.42485
ADBE,2008-05-21,40.95
ADI,2008-05-21,24.9856
ADP,2008-05-21,28.3793
ADSK,2008-05-21,39.43
AEP,2008-05-21,27.8724
ALNY,2008-05-21,28.99
AMAT,2008-05-21,15.3009
AMD,2008-05-21,7.08
AMGN,2008-05-21,31.5599
AMZN,2008-05-21,3.915
ASML,2008-05-21,21.2133
AXON,2008-05-21,7.24
AZN,2008-05-21,13.7768
BIDU,2008-05-21,35.5
BKNG,2008-05-21,128.71
BKR,2008-05-21,86.7
CCEP,2008-05-21,11.4636
CDNS,2008-05-21,11.1
CMCSA,2008-05-21,8.67314
CME,2008-05-21,58.2793
COST,2008-05-21,52.2922
CSCO,2008-05-21,18.016
CSX,2008-05-21,6.15611
CTAS,2008-05-21,24.9579
EA,2008-05-21,48.95
EQIX,2008-05-21,70.1616
EXC,2008-05-21,40.6381
FAST,2008-05-21,8.75361
GILD,2008-05-21,20.2573
GOOGL,2008-05-21,13.75
HON,2008-05-21,46.5138
IDXX,2008-05-21,25.09
INTC,2008-05-21,16.514
INTU,2008-05-21,25.333
ISRG,2008-05-21,32.072
KLAC,2008-05-21,26.494
LIN,2008-05-21,92.91
LRCX,2008-05-21,34.6624
MAR,2008-05-21,30.1284
MDLZ,2008-05-21,17.3941
MELI,2008-05-21,48.858
MNST,2008-05-21,2.345
MPWR,2008-05-21,21.3004
MRVL,2008-05-21,12.1872
MSFT,2008-05-21,22.1981
MSTR,2008-05-21,78.42
MU,2008-05-21,8.29423
NDAQ,2008-05-21,9.16797
NFLX,2008-05-21,4.5271
NTES,2008-05-21,4.09182
NVDA,2008-05-21,5.29574
ORLY,2008-05-21,26.38
PAYX,2008-05-21,25.0561
PCAR,2008-05-21,21.718
PEP,2008-05-21,47.4263
QCOM,2008-05-21,33.659
REGN,2008-05-21,18.58
ROP,2008-05-21,56.3971
ROST,2008-05-21,7.57228
SBUX,2008-05-21,6.81758
SNPS,2008-05-21,24.69
SNY,2008-05-21,24.5577
STX,2008-05-21,11.7486
TCOM,2008-05-21,14.25
TMUS,2008-05-21,28.183
TRI,2008-05-21,25.8063
TTWO,2008-05-21,26.95
TXN,2008-05-21,23.7145
VRTX,2008-05-21,26.07
WBD,2008-05-21,13.13
WDC,2008-05-21,27.791
WMT,2008-05-21,13.9932
XEL,2008-05-21,14.3621
AAPL,2008-05-22,5.39026
ADBE,2008-05-22,41.4
ADI,2008-05-22,25.3327
ADP,2008-05-22,28.1652
ADSK,2008-05-22,39.42
AEP,2008-05-22,27.6876
ALNY,2008-05-22,29.4
AMAT,2008-05-22,15.5312
AMD,2008-05-22,7.07
AMGN,2008-05-22,32.0595
AMZN,2008-05-22,3.963
ASML,2008-05-22,21.3796
AXON,2008-05-22,7.33
AZN,2008-05-22,13.7808
BIDU,2008-05-22,33.5
BKNG,2008-05-22,130.39
BKR,2008-05-22,85.81
CCEP,2008-05-22,11.5748
CDNS,2008-05-22,11.27
CMCSA,2008-05-22,8.84868
CME,2008-05-22,58.3058
COST,2008-05-22,53.3245
CSCO,2008-05-22,18.1633
CSX,2008-05-22,6.03912
CTAS,2008-05-22,25.0522
EA,2008-05-22,48.65
EQIX,2008-05-22,69.1894
EXC,2008-05-22,40.8296
FAST,2008-05-22,8.56903
GILD,2008-05-22,20.725
GOOGL,2008-05-22,13.7365
HON,2008-05-22,45.9306
IDXX,2008-05-22,25.09
INTC,2008-05-22,16.6693
INTU,2008-05-22,25.64
ISRG,2008-05-22,30.528
KLAC,2008-05-22,26.8592
LIN,2008-05-22,93.18
LRCX,2008-05-22,34.5211
MAR,2008-05-22,29.8481
MDLZ,2008-05-22,17.4357
MELI,2008-05-22,43.247
MNST,2008-05-22,2.4125
MPWR,2008-05-22,20.2325
MRVL,2008-05-22,12.3956
MSFT,2008-05-22,22.372
MSTR,2008-05-22,79.88
MU,2008-05-22,8.09584
NDAQ,2008-05-22,9.14914
NFLX,2008-05-22,4.53
NTES,2008-05-22,3.84561
NVDA,2008-05-22,5.42339
ORLY,2008-05-22,26.54
PAYX,2008-05-22,24.1587
PCAR,2008-05-22,21.9608
PEP,2008-05-22,48.2076
QCOM,2008-05-22,33.43
REGN,2008-05-22,18.86
ROP,2008-05-22,56.8966
ROST,2008-05-22,7.86992
SBUX,2008-05-22,6.98428
SNPS,2008-05-22,25.86
SNY,2008-05-22,24.8168
STX,2008-05-22,11.9963
TCOM,2008-05-22,13.865
TMUS,2008-05-22,28.103
TRI,2008-05-22,26.001
TTWO,2008-05-22,26.8
TXN,2008-05-22,23.4888
VRTX,2008-05-22,27.01
WBD,2008-05-22,13.29
WDC,2008-05-22,28.718
WMT,2008-05-22,14.2007
XEL,2008-05-22,14.3325
AAPL,2008-05-23,5.51568
ADBE,2008-05-23,41.25
ADI,2008-05-23,25.3327
ADP,2008-05-23,27.6987
ADSK,2008-05-23,38.75
AEP,2008-05-23,27.1145
ALNY,2008-05-23,29.45
AMAT,2008-05-23,15.3247
AMD,2008-05-23,6.88
AMGN,2008-05-23,31.7682
AMZN,2008-05-23,3.9175
ASML,2008-05-23,20.8819
AXON,2008-05-23,7.11
AZN,2008-05-23,13.5454
BIDU,2008-05-23,32.87
BKNG,2008-05-23,131.65
BKR,2008-05-23,85.47
CCEP,2008-05-23,11.4153
CDNS,2008-05-23,11.17
CMCSA,2008-05-23,8.61544
CME,2008-05-23,57.3618
COST,2008-05-23,53.7461
CSCO,2008-05-23,17.8235
CSX,2008-05-23,5.9666
CTAS,2008-05-23,24.6047
EA,2008-05-23,48.34
EQIX,2008-05-23,68.3058
EXC,2008-05-23,40.0372
FAST,2008-05-23,8.4564
GILD,2008-05-23,20.45
GOOGL,2008-05-23,13.6155
HON,2008-05-23,45.4588
IDXX,2008-05-23,24.895
INTC,2008-05-23,16.3401
INTU,2008-05-23,24.775
ISRG,2008-05-23,31.641
KLAC,2008-05-23,26.3465
LIN,2008-05-23,91.81
LRCX,2008-05-23,33.3746
MAR,2008-05-23,29.6703
MDLZ,2008-05-23,17.1996
MELI,2008-05-23,43.884
MNST,2008-05-23,2.4
MPWR,2008-05-23,20.2684
MRVL,2008-05-23,12.4574
MSFT,2008-05-23,22.0384
MSTR,2008-05-23,79.25
MU,2008-05-23,8.14543
NDAQ,2008-05-23,9.34056
NFLX,2008-05-23,4.4586
NTES,2008-05-23,3.92386
NVDA,2008-05-23,5.30023
ORLY,2008-05-23,26.32
PAYX,2008-05-23,23.636
PCAR,2008-05-23,21.7404
PEP,2008-05-23,48.1253
QCOM,2008-05-23,34.8091
REGN,2008-05-23,18.91
ROP,2008-05-23,56.7062
ROST,2008-05-23,7.84567
SBUX,2008-05-23,6.92774
SNPS,2008-05-23,25.26
SNY,2008-05-23,24.2489
STX,2008-05-23,11.871
TCOM,2008-05-23,14.035
TMUS,2008-05-23,28.707
TRI,2008-05-23,25.671
TTWO,2008-05-23,26.92
TXN,2008-05-23,23.4346
VRTX,2008-05-23,26.38
WBD,2008-05-23,12.98
WDC,2008-05-23,28.284
WMT,2008-05-23,14.1258
XEL,2008-05-23,14.1648
AAPL,2008-05-27,5.67588
ADBE,2008-05-27,41.99
ADI,2008-05-27,25.9245
ADP,2008-05-27,28.1129
ADSK,2008-05-27,39.65
AEP,2008-05-27,27.5656
ALNY,2008-05-27,28.45
AMAT,2008-05-27,15.8449
AMD,2008-05-27,6.92
AMGN,2008-05-27,32.2639
AMZN,2008-05-27,4.031
ASML,2008-05-27,21.2511
AXON,2008-05-27,7.21
AZN,2008-05-27,13.5265
BIDU,2008-05-27,33.65
BKNG,2008-05-27,131.31
BKR,2008-05-27,87.48
CCEP,2008-05-27,11.5014
CDNS,2008-05-27,11.21
CMCSA,2008-05-27,8.72462
CME,2008-05-27,57.041
COST,2008-05-27,54.7056
CSCO,2008-05-27,18.1701
CSX,2008-05-27,6.02564
CTAS,2008-05-27,25.2932
EA,2008-05-27,49.67
EQIX,2008-05-27,70.3844
EXC,2008-05-27,40.9703
FAST,2008-05-27,8.6549
GILD,2008-05-27,20.7105
GOOGL,2008-05-27,14.0225
HON,2008-05-27,45.7454
IDXX,2008-05-27,25.15
INTC,2008-05-27,16.472
INTU,2008-05-27,25.7675
ISRG,2008-05-27,31.787
KLAC,2008-05-27,27.2739
LIN,2008-05-27,91.51
LRCX,2008-05-27,35.5586
MAR,2008-05-27,29.717
MDLZ,2008-05-27,17.3557
MELI,2008-05-27,42.103
MNST,2008-05-27,2.465
MPWR,2008-05-27,20.1927
MRVL,2008-05-27,12.255
MSFT,2008-05-27,22.3481
MSTR,2008-05-27,80.5
MU,2008-05-27,8.07591
NDAQ,2008-05-27,9.25642
NFLX,2008-05-27,4.5757
NTES,2008-05-27,3.88597
NVDA,2008-05-27,5.35759
ORLY,2008-05-27,26.54
PAYX,2008-05-27,23.9823
PCAR,2008-05-27,22.1378
PEP,2008-05-27,48.6527
QCOM,2008-05-27,35.6042
REGN,2008-05-27,19.44
ROP,2008-05-27,57.398
ROST,2008-05-27,7.94478
SBUX,2008-05-27,7.15588
SNPS,2008-05-27,25.55
SNY,2008-05-27,24.2817
STX,2008-05-27,11.8572
TCOM,2008-05-27,14.525
TMUS,2008-05-27,28.385
TRI,2008-05-27,25.6325
TTWO,2008-05-27,27.17
TXN,2008-05-27,23.8692
VRTX,2008-05-27,27.24
WBD,2008-05-27,13.21
WDC,2008-05-27,28.815
WMT,2008-05-27,14.2899
XEL,2008-05-27,14.159
AAPL,2008-05-28,5.69314
ADBE,2008-05-28,42.84
ADI,2008-05-28,25.7134
ADP,2008-05-28,28.1583
ADSK,2008-05-28,39.7
AEP,2008-05-28,27.6758
ALNY,2008-05-28,28.27
AMAT,2008-05-28,15.829
AMD,2008-05-28,6.82
AMGN,2008-05-28,32.0986
AMZN,2008-05-28,4.004
ASML,2008-05-28,21.3437
AXON,2008-05-28,7.13
AZN,2008-05-28,13.5613
BIDU,2008-05-28,34.49
BKNG,2008-05-28,134.13
BKR,2008-05-28,89.33
CCEP,2008-05-28,10.9038
CDNS,2008-05-28,11.26
CMCSA,2008-05-28,8.66486
CME,2008-05-28,54.9136
COST,2008-05-28,55.195
CSCO,2008-05-28,18.1377
CSX,2008-05-28,6.08032
CTAS,2008-05-28,25.1216
EA,2008-05-28,49.08
EQIX,2008-05-28,72.6949
EXC,2008-05-28,40.2561
FAST,2008-05-28,8.83445
GILD,2008-05-28,20.6785
GOOGL,2008-05-28,14.206
HON,2008-05-28,45.8252
IDXX,2008-05-28,25.22
INTC,2008-05-28,16.3802
INTU,2008-05-28,25.8293
ISRG,2008-05-28,32.094
KLAC,2008-05-28,27.368
LIN,2008-05-28,95.0
LRCX,2008-05-28,35.3865
MAR,2008-05-28,30.1464
MDLZ,2008-05-28,17.4525
MELI,2008-05-28,43.509
MNST,2008-05-28,2.59333
MPWR,2008-05-28,20.2784
MRVL,2008-05-28,12.3686
MSFT,2008-05-28,22.1427
MSTR,2008-05-28,79.91
MU,2008-05-28,8.20499
NDAQ,2008-05-28,9.44382
NFLX,2008-05-28,4.4457
NTES,2008-05-28,3.88133
NVDA,2008-05-28,5.40791
ORLY,2008-05-28,26.45
PAYX,2008-05-28,23.8675
PCAR,2008-05-28,22.459
PEP,2008-05-28,47.893
QCOM,2008-05-28,35.218
REGN,2008-05-28,19.15
ROP,2008-05-28,59.0876
ROST,2008-05-28,8.19441
SBUX,2008-05-28,7.28734
SNPS,2008-05-28,25.86
SNY,2008-05-28,24.2618
STX,2008-05-28,11.8073
TCOM,2008-05-28,14.895
TMUS,2008-05-28,28.385
TRI,2008-05-28,26.0167
TTWO,2008-05-28,26.82
TXN,2008-05-28,23.9786
VRTX,2008-05-28,26.96
WBD,2008-05-28,13.18
WDC,2008-05-28,29.497
WMT,2008-05-28,14.4655
XEL,2008-05-28,14.226
AAPL,2008-05-29,5.68336
ADBE,2008-05-29,43.8
ADI,2008-05-29,25.7805
ADP,2008-05-29,28.4769
ADSK,2008-05-29,40.93
AEP,2008-05-29,27.7456
ALNY,2008-05-29,28.97
AMAT,2008-05-29,15.8994
AMD,2008-05-29,6.77
AMGN,2008-05-29,32.5503
AMZN,2008-05-29,4.0175
ASML,2008-05-29,21.2919
AXON,2008-05-29,7.0
AZN,2008-05-29,13.6636
BIDU,2008-05-29,34.49
BKNG,2008-05-29,131.94
BKR,2008-05-29,87.74
CCEP,2008-05-29,10.7945
CDNS,2008-05-29,11.67
CMCSA,2008-05-29,8.8283
CME,2008-05-29,54.9254
COST,2008-05-29,54.9986
CSCO,2008-05-29,18.615
CSX,2008-05-29,6.17306
CTAS,2008-05-29,25.5185
EA,2008-05-29,50.05
EQIX,2008-05-29,74.1858
EXC,2008-05-29,40.517
FAST,2008-05-29,8.9984
GILD,2008-05-29,21.3672
GOOGL,2008-05-29,14.575
HON,2008-05-29,45.9001
IDXX,2008-05-29,25.455
INTC,2008-05-29,16.1487
INTU,2008-05-29,26.0445
ISRG,2008-05-29,32.386
KLAC,2008-05-29,27.7045
LIN,2008-05-29,94.87
LRCX,2008-05-29,35.3618
MAR,2008-05-29,29.5321
MDLZ,2008-05-29,17.651
MELI,2008-05-29,43.392
MNST,2008-05-29,2.5775
MPWR,2008-05-29,20.7536
MRVL,2008-05-29,12.1472
MSFT,2008-05-29,22.2468
MSTR,2008-05-29,81.02
MU,2008-05-29,8.02642
NDAQ,2008-05-29,9.56263
NFLX,2008-05-29,4.3357
NTES,2008-05-29,3.87057
NVDA,2008-05-29,5.39444
ORLY,2008-05-29,26.43
PAYX,2008-05-29,24.2568
PCAR,2008-05-29,23.115
PEP,2008-05-29,48.5253
QCOM,2008-05-29,35.8746
REGN,2008-05-29,20.21
ROP,2008-05-29,59.8153
ROST,2008-05-29,8.165
SBUX,2008-05-29,7.49174
SNPS,2008-05-29,26.1
SNY,2008-05-29,24.2618
STX,2008-05-29,11.8924
TCOM,2008-05-29,14.645
TMUS,2008-05-29,28.224
TRI,2008-05-29,25.9673
TTWO,2008-05-29,27.06
TXN,2008-05-29,24.1344
VRTX,2008-05-29,28.45
WBD,2008-05-29,13.03
WDC,2008-05-29,29.615
WMT,2008-05-29,14.6797
XEL,2008-05-29,14.3325
AAPL,2008-05-30,5.74617
ADBE,2008-05-30,44.06
ADI,2008-05-30,26.3041
ADP,2008-05-30,28.5203
ADSK,2008-05-30,41.16
AEP,2008-05-30,27.2423
ALNY,2008-05-30,28.88
AMAT,2008-05-30,16.0494
AMD,2008-05-30,6.88
AMGN,2008-05-30,33.005
AMZN,2008-05-30,4.081
ASML,2008-05-30,21.5358
AXON,2008-05-30,7.03
AZN,2008-05-30,13.6795
BIDU,2008-05-30,34.51
BKNG,2008-05-30,134.53
BKR,2008-05-30,88.62
CCEP,2008-05-30,10.868
CDNS,2008-05-30,11.62
CMCSA,2008-05-30,8.96761
CME,2008-05-30,54.0474
COST,2008-05-30,53.7461
CSCO,2008-05-30,18.9725
CSX,2008-05-30,6.17563
CTAS,2008-05-30,25.4143
EA,2008-05-30,50.2
EQIX,2008-05-30,75.5102
EXC,2008-05-30,39.8857
FAST,2008-05-30,9.189
GILD,2008-05-30,21.3566
GOOGL,2008-05-30,14.645
HON,2008-05-30,46.1256
IDXX,2008-05-30,25.25
INTC,2008-05-30,16.179
INTU,2008-05-30,26.0734
ISRG,2008-05-30,32.621
KLAC,2008-05-30,27.6808
LIN,2008-05-30,95.06
LRCX,2008-05-30,35.6971
MAR,2008-05-30,29.062
MDLZ,2008-05-30,17.4683
MELI,2008-05-30,45.495
MNST,2008-05-30,2.60333
MPWR,2008-05-30,21.2726
MRVL,2008-05-30,14.9728
MSFT,2008-05-30,22.2548
MSTR,2008-05-30,79.61
MU,2008-05-30,8.0065
NDAQ,2008-05-30,9.7329
NFLX,2008-05-30,4.3371
NTES,2008-05-30,3.87057
NVDA,2008-05-30,5.66388
ORLY,2008-05-30,26.15
PAYX,2008-05-30,23.9419
PCAR,2008-05-30,23.1467
PEP,2008-05-30,48.1527
QCOM,2008-05-30,35.3761
REGN,2008-05-30,19.9
ROP,2008-05-30,60.8311
ROST,2008-05-30,8.12747
SBUX,2008-05-30,7.43402
SNPS,2008-05-30,26.35
SNY,2008-05-30,24.6574
STX,2008-05-30,12.3018
TCOM,2008-05-30,14.595
TMUS,2008-05-30,28.505
TRI,2008-05-30,25.671
TTWO,2008-05-30,27.07
TXN,2008-05-30,23.9718
VRTX,2008-05-30,28.63
WBD,2008-05-30,13.38
WDC,2008-05-30,30.129
WMT,2008-05-30,14.6293
XEL,2008-05-30,14.3671
AAPL,2008-06-02,5.66532
ADBE,2008-06-02,43.46
ADI,2008-06-02,26.1246
ADP,2008-06-02,28.322
ADSK,2008-06-02,40.42
AEP,2008-06-02,27.0821
ALNY,2008-06-02,28.24
AMAT,2008-06-02,15.7515
AMD,2008-06-02,6.8
AMGN,2008-06-02,33.1477
AMZN,2008-06-02,4.0115
ASML,2008-06-02,20.9455
AXON,2008-06-02,7.06
AZN,2008-06-02,13.4183
BIDU,2008-06-02,33.77
BKNG,2008-06-02,132.76
BKR,2008-06-02,88.09
CCEP,2008-06-02,10.6851
CDNS,2008-06-02,11.29
CMCSA,2008-06-02,8.97529
CME,2008-06-02,51.7625
COST,2008-06-02,52.9997
CSCO,2008-06-02,18.7142
CSX,2008-06-02,6.12124
CTAS,2008-06-02,24.7416
EA,2008-06-02,49.03
EQIX,2008-06-02,74.3614
EXC,2008-06-02,39.5594
FAST,2008-06-02,8.88903
GILD,2008-06-02,21.0708
GOOGL,2008-06-02,14.375
HON,2008-06-02,45.112
IDXX,2008-06-02,24.965
INTC,2008-06-02,16.1946
INTU,2008-06-02,25.7755
ISRG,2008-06-02,32.064
KLAC,2008-06-02,27.3433
LIN,2008-06-02,93.59
LRCX,2008-06-02,35.5329
MAR,2008-06-02,28.426
MDLZ,2008-06-02,17.2806
MELI,2008-06-02,44.895
MNST,2008-06-02,2.64333
MPWR,2008-06-02,21.657
MRVL,2008-06-02,14.906
MSFT,2008-06-02,21.8458
MSTR,2008-06-02,77.76
MU,2008-06-02,8.13557
NDAQ,2008-06-02,9.363
NFLX,2008-06-02,4.4129
NTES,2008-06-02,3.72325
NVDA,2008-06-02,5.68735
ORLY,2008-06-02,25.73
PAYX,2008-06-02,23.4145
PCAR,2008-06-02,22.6192
PEP,2008-06-02,47.6234
QCOM,2008-06-02,34.7629
REGN,2008-06-02,19.47
ROP,2008-06-02,60.1173
ROST,2008-06-02,7.96677
SBUX,2008-06-02,7.32799
SNPS,2008-06-02,26.01
SNY,2008-06-02,24.2489
STX,2008-06-02,12.2401
TCOM,2008-06-02,14.3
TMUS,2008-06-02,27.512
TRI,2008-06-02,25.2868
TTWO,2008-06-02,27.0
TXN,2008-06-02,23.7066
VRTX,2008-06-02,28.55
WBD,2008-06-02,13.27
WDC,2008-06-02,29.711
WMT,2008-06-02,14.4921
XEL,2008-06-02,14.1767
AAPL,2008-06-03,5.64319
ADBE,2008-06-03,43.53
ADI,2008-06-03,26.3652
ADP,2008-06-03,28.5567
ADSK,2008-06-03,40.56
AEP,2008-06-03,27.2187
ALNY,2008-06-03,27.28
AMAT,2008-06-03,15.3476
AMD,2008-06-03,6.81
AMGN,2008-06-03,33.095
AMZN,2008-06-03,4.0055
ASML,2008-06-03,21.077
AXON,2008-06-03,6.99
AZN,2008-06-03,13.4074
BIDU,2008-06-03,34.21
BKNG,2008-06-03,132.77
BKR,2008-06-03,85.27
CCEP,2008-06-03,10.5131
CDNS,2008-06-03,11.23
CMCSA,2008-06-03,8.87556
CME,2008-06-03,50.2801
COST,2008-06-03,52.7844
CSCO,2008-06-03,18.7054
CSX,2008-06-03,5.85227
CTAS,2008-06-03,24.6544
EA,2008-06-03,48.57
